Bat,Gene-1,Gene-2,Gene-3,Gene-4,Gene-5,Ebola
40174,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40176,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40177,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40178,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40179,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40180,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40181,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40183,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40184,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40186,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40187,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40188,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40189,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40190,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40191,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40192,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40193,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40194,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40195,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40196,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40197,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40198,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40199,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40200,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40201,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40202,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40203,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40204,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40205,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40206,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40207,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40208,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40209,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40211,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40212,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40213,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40214,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40215,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40216,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
40217,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40218,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40219,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40220,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40221,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40222,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40223,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40224,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40225,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40226,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40228,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40229,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40230,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40231,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40232,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40233,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40234,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40235,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40236,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40237,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40238,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40239,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40240,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40241,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40242,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40243,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40244,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40245,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40246,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40248,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40249,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40250,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40251,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40252,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40253,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40254,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40255,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40256,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40257,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40258,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40259,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40260,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40261,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40262,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40264,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40265,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40266,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
40267,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40268,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40269,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40270,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40271,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40272,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40273,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40274,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40275,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40276,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40277,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40278,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40279,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40280,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40281,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40282,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40283,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
40284,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40285,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40286,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40287,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40288,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40289,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40290,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40291,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40292,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
40293,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40294,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40295,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40296,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40297,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40298,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40299,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40301,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40303,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40304,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40306,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
40307,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40308,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40309,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40310,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40311,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40312,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40313,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40314,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40315,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40316,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40317,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40318,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40319,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40320,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40321,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40322,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
40323,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40324,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40325,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40326,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40327,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40328,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40329,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40330,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40331,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40332,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40334,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40335,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40336,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40337,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40338,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
40339,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40340,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40341,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40342,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40343,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40344,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40345,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40346,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40347,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40348,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40349,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40350,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40351,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40352,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40353,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40354,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40356,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40357,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40358,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40359,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40360,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40361,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40363,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40364,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40365,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40366,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40367,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40368,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40369,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40370,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40371,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40372,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40374,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40376,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40377,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40378,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40379,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40381,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40382,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40383,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40384,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40385,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40386,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40387,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40388,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40389,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40390,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40391,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40392,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40393,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40394,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40395,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40396,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40397,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40401,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40402,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40403,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40404,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40405,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40406,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40407,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40408,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
40409,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40410,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40411,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40412,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40413,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40414,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40415,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40416,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40417,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40419,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
40420,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40421,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40422,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40424,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40426,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40427,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40428,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40429,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40430,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
40431,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40433,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40434,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40435,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40436,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40437,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40438,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40439,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40440,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40441,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
40442,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40444,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40445,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40446,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40447,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40448,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40449,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40450,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40451,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40452,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40453,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40454,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40455,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40456,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40458,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40459,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40460,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
40461,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40462,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40463,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40465,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40466,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40467,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40468,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40469,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40470,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40471,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40472,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40473,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40474,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40475,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40476,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40477,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40478,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40479,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40480,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40481,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40482,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40484,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40485,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40486,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40487,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40488,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40490,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40491,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40493,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40494,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40495,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
40496,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40497,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40498,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40499,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40502,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40503,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40504,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40505,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40506,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40507,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40508,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40509,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40510,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40511,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40512,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40513,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40514,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40516,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40517,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40518,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40519,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40520,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40521,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40522,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40523,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40524,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40525,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40526,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40528,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40529,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40530,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40531,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40532,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40533,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40534,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40535,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
40536,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40537,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40538,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40539,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40540,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40541,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
40542,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40543,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40544,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40545,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40546,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40547,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40548,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40549,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40550,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40551,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40553,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40554,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40555,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40556,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40557,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
40558,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40559,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40561,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
40562,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
40563,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40564,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40565,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40566,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40567,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40568,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40569,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40570,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40571,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40572,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40573,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40574,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40575,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40576,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40577,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40578,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
40579,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40580,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
40581,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40582,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
40583,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40584,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40585,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
40586,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40587,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40588,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40589,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40590,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40591,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
40592,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
40593,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40594,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40595,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40596,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
